elapsed_time,nproc,cpu,mem_real,mem_virtual
3.9577484130859375e-05,1,0.0,9.3515625,22415.0625
1.0056636333465576,2,35.8,66.9921875,176.625
2.012519121170044,1,1481.0,462.67578125,29467.23046875
3.021123170852661,1,2501.4,2187.6171875,32875.26171875
4.036026477813721,1,2419.6,2583.19140625,33507.29296875
5.04412579536438,1,3140.1,4510.3515625,35309.29296875
6.059019088745117,1,2756.5,6279.62890625,44018.79296875
7.0663018226623535,1,99.3,9903.62890625,44018.79296875
8.073268175125122,1,1167.0,10118.29296875,44037.79296875
9.080397367477417,1,1939.9,11605.67578125,44198.79296875
10.088019371032715,1,1737.9,12699.671875,50430.79296875
11.107765436172485,1,2208.2,10580.015625,50802.79296875
12.115821599960327,1,3546.9,6415.72265625,50909.79296875
13.123832941055298,1,2169.3,4671.43359375,50917.79296875
14.130974054336548,1,2229.4,4329.84765625,50931.79296875
15.140213251113892,1,2715.0,3236.10546875,51010.29296875
16.14821434020996,1,2794.3,4529.5859375,51010.29296875
17.155351161956787,1,1799.1,5059.94921875,51010.29296875
18.163028240203857,1,4018.7,3288.75390625,51010.29296875
19.179012775421143,1,3275.6,2863.93359375,51028.29296875
20.187121868133545,1,3621.6,2785.84375,51028.29296875
21.195131063461304,1,2877.9,3256.22265625,51028.29296875
22.203980922698975,1,2657.4,3038.84765625,51036.29296875
23.21471905708313,1,3512.6,2764.13671875,51044.29296875
24.222121477127075,1,3313.4,2540.76171875,51054.29296875
25.23120617866516,1,3374.4,2504.55078125,51054.29296875
26.238118648529053,1,3421.3,2235.8984375,51054.29296875
