elapsed_time,nproc,cpu,mem_real,mem_virtual
4.8160552978515625e-05,1,0.0,14.046875,3193.7265625
1.0076019763946533,2,50.6,32.78125,85.7109375
2.0165178775787354,1,87.2,271.703125,942.7421875
3.0250961780548096,1,100.1,878.34375,1902.7421875
4.033989191055298,1,100.1,1595.765625,3182.7421875
5.0438392162323,1,100.0,1864.16796875,3182.7421875
6.053896188735962,1,100.0,2588.3828125,5748.7421875
7.0627477169036865,1,100.1,3302.3828125,5748.7421875
8.071546077728271,1,100.1,3571.21875,5748.7421875
9.080199956893921,1,99.1,3839.55859375,5748.7421875
10.089138269424438,1,100.1,4109.5390625,5748.7421875
11.09829068183899,1,100.1,6166.55078125,10868.7421875
12.107261657714844,1,100.1,6438.4453125,10868.7421875
13.116619110107422,1,99.1,6706.44921875,10868.7421875
14.125833511352539,1,100.1,6815.04296875,10356.7109375
15.13521122932434,1,100.1,6815.04296875,10356.7109375
16.1444571018219,1,100.1,6815.04296875,10356.7109375
17.153000354766846,1,99.1,6815.04296875,10356.7109375
18.16242742538452,1,100.1,6815.04296875,10356.7109375
19.1711368560791,1,100.1,6815.04296875,10356.7109375
20.180408716201782,1,100.1,6815.04296875,10356.7109375
21.189318895339966,1,99.1,6815.04296875,10356.7109375
22.197612762451172,1,100.2,6815.04296875,10356.7109375
23.20543622970581,1,100.2,6816.10546875,10868.7421875
24.214093685150146,1,1263.1,7413.0078125,14952.31640625
25.222306728363037,1,432.4,7805.59375,15420.31640625
26.229901790618896,1,239.2,7869.8125,15444.31640625
27.23726463317871,1,164.8,8362.203125,16064.31640625
28.245317697525024,1,111.1,9266.10546875,16884.31640625
29.25238299369812,1,101.3,9663.26953125,17268.31640625
30.259851694107056,1,104.2,10134.91015625,17716.31640625
31.267411947250366,1,101.2,10164.50390625,17716.31640625
32.27415204048157,1,100.3,10164.5078125,17716.31640625
33.280970096588135,1,100.3,10164.51171875,17716.31640625
34.28764843940735,1,100.3,10164.515625,17716.31640625
35.29482841491699,1,100.3,10164.51953125,17716.31640625
36.30243182182312,1,100.2,10164.51953125,17716.31640625
37.31237459182739,1,100.0,10164.51953125,17716.31640625
38.32069516181946,1,100.2,10164.51953125,17716.31640625
39.329774141311646,1,100.1,10164.5234375,17716.31640625
40.338807821273804,1,100.1,10164.5234375,17716.31640625
41.34886193275452,1,100.0,10167.6953125,17716.31640625
42.35904884338379,1,100.0,10168.07421875,17716.31640625
43.368497371673584,1,100.1,10168.07421875,17716.31640625
44.37730813026428,1,100.1,10168.078125,17716.31640625
45.38629174232483,1,100.1,10168.078125,17716.31640625
46.39542484283447,1,101.1,10168.078125,17716.31640625
47.40472364425659,1,100.1,10168.078125,17716.31640625
48.413087606430054,1,101.1,10168.078125,17716.31640625
49.42210507392883,1,100.1,10168.078125,17716.31640625
50.431185245513916,1,101.1,10168.078125,17716.31640625
51.43989634513855,1,100.1,10168.078125,17716.31640625
52.44905996322632,1,100.1,10168.078125,17716.31640625
53.45857572555542,1,101.0,10168.078125,17716.31640625
54.467554330825806,1,101.1,10168.078125,17716.31640625
55.47641110420227,1,100.1,10168.078125,17716.31640625
56.48454236984253,1,101.2,10168.078125,17716.31640625
57.49285340309143,1,100.2,10168.078125,17716.31640625
58.50122833251953,1,100.2,10168.078125,17716.31640625
59.510642290115356,1,100.1,10168.078125,17716.31640625
60.51884317398071,1,100.2,10168.078125,17716.31640625
61.52783703804016,1,101.1,10168.078125,17716.31640625
62.536417961120605,1,100.1,10168.08203125,17716.31640625
63.54647874832153,1,101.0,10168.08203125,17716.31640625
64.55597925186157,1,100.0,10168.08203125,17716.31640625
65.5654833316803,1,101.0,10168.08203125,17716.31640625
66.57481694221497,1,100.1,10168.08203125,17716.31640625
67.58431839942932,1,101.0,10168.08203125,17716.31640625
68.59325647354126,1,100.1,10168.08203125,17716.31640625
69.6015362739563,1,101.2,10168.08203125,17716.31640625
70.61056280136108,1,100.1,10168.08203125,17716.31640625
71.62007093429565,1,100.0,10168.08203125,17716.31640625
72.62860536575317,1,100.1,10168.08203125,17716.31640625
73.63730239868164,1,100.1,10168.08203125,17716.31640625
74.64783549308777,1,100.9,10168.08203125,17716.31640625
75.65630412101746,1,100.2,10168.08203125,17716.31640625
76.66508555412292,1,99.1,10168.08203125,17716.31640625
77.67390370368958,1,100.1,10168.125,17716.31640625
78.68249535560608,1,100.1,10188.75390625,17728.31640625
79.69169235229492,1,101.1,10208.60546875,18240.31640625
80.70071220397949,1,103.1,10208.62109375,18240.31640625
81.71014070510864,1,101.0,10208.62890625,18240.31640625
82.7187442779541,1,101.1,10209.1953125,18240.31640625
83.72787404060364,1,101.1,10209.546875,18240.31640625
84.73571014404297,1,100.2,10236.015625,18240.31640625
85.74579358100891,1,100.0,10261.984375,18240.31640625
86.75540447235107,1,100.0,10393.0625,18240.31640625
87.76470494270325,1,101.1,10393.078125,18240.31640625
88.77387714385986,1,100.1,10393.078125,18240.31640625
89.7831060886383,1,100.1,10393.078125,18240.31640625
90.79202365875244,1,100.1,10393.078125,18240.31640625
91.80163526535034,1,101.0,10393.078125,18240.31640625
92.81049180030823,1,99.1,10393.078125,18240.31640625
93.8195698261261,1,100.1,10393.078125,18240.31640625
94.82940316200256,1,100.0,10393.078125,18240.31640625
95.83819890022278,1,100.1,10393.078125,18240.31640625
96.8468930721283,1,100.1,10393.078125,18240.31640625
97.85638236999512,1,101.0,10393.20703125,18240.31640625
98.8664288520813,1,101.0,10393.25390625,18240.31640625
99.87647700309753,1,100.0,10393.40625,18240.31640625
100.88508176803589,1,100.1,10393.421875,18240.31640625
101.8950982093811,1,101.0,10393.44140625,18240.31640625
