elapsed_time,nproc,cpu,mem_real,mem_virtual
6.222724914550781e-05,2,0.0,18.03515625,3200.89453125
1.007847547531128,4,8.9,295.1015625,4328.23828125
2.01812481880188,4,101.0,417.953125,4463.19140625
3.028061866760254,4,100.0,551.70703125,4623.19140625
4.0375659465789795,4,99.0,535.375,4623.19140625
5.047331094741821,4,99.1,541.59765625,4623.19140625
6.056534051895142,4,100.1,546.0859375,4623.19140625
7.0657641887664795,4,99.0,546.59375,4623.19140625
8.075501203536987,4,100.0,544.28515625,4623.19140625
9.085898160934448,4,100.0,537.8359375,4623.19140625
10.095791816711426,4,100.0,549.10546875,4623.19140625
11.106213331222534,4,99.0,602.59765625,4671.19140625
12.116060256958008,4,100.0,649.1640625,4727.19140625
13.126281023025513,4,99.0,692.1015625,4791.19140625
14.136693954467773,4,100.1,741.34765625,4877.19140625
15.145801067352295,4,99.0,792.16796875,4877.19140625
16.15595316886902,4,100.0,833.02734375,4973.19140625
17.16594099998474,4,100.0,872.796875,4973.19140625
18.175464153289795,3,3.0,142.55859375,3806.67578125
19.185242414474487,2,0.0,24.58984375,3522.45703125
20.194578170776367,2,96.0,275.9765625,4038.91796875
21.205056190490723,2,99.0,320.984375,4062.91796875
22.214885234832764,2,100.2,327.8515625,4062.91796875
23.223280668258667,2,100.1,334.72265625,4174.91796875
24.2322838306427,2,100.1,338.671875,4174.91796875
25.24092125892639,2,100.1,338.58203125,4174.91796875
26.25021457672119,2,99.1,369.19140625,4302.91796875
27.259435176849365,2,101.1,384.68359375,4302.91796875
28.268584489822388,2,100.1,402.34765625,4330.91796875
29.27750873565674,2,100.1,415.8671875,4330.90234375
30.286547422409058,2,99.2,447.15234375,4362.90234375
31.294837474822998,2,100.1,508.51953125,4450.90234375
32.30360674858093,2,99.2,569.515625,4506.90234375
33.31171154975891,2,100.2,630.27734375,4578.90234375
34.319791078567505,2,100.1,689.92578125,4658.90234375
35.32830595970154,2,99.2,750.5078125,4658.90234375
36.33645725250244,2,100.0,1033.8515625,5164.90234375
37.34681010246277,2,96.0,1605.9140625,5865.171875
38.35693669319153,2,100.0,1962.26953125,6185.1953125
39.36727261543274,2,100.0,1962.26953125,6185.1953125
40.37683320045471,2,324.4,2595.80078125,12026.1328125
41.38798260688782,2,1517.3,3316.6953125,12922.1328125
42.41230225563049,2,1301.5,4582.09375,15482.1328125
43.42023777961731,2,2223.2,5929.5,18554.1328125
44.42909359931946,2,2084.9,3445.359375,18554.1328125
45.44751167297363,2,1186.2,4283.2265625,18554.26171875
46.463383436203,2,2075.1,3465.4375,18554.26171875
47.47147059440613,2,1833.5,4645.55859375,18554.24609375
48.479090213775635,2,1604.1,3901.8046875,18554.24609375
49.49808979034424,2,1821.7,5309.84375,18554.24609375
50.51686501502991,2,857.9,4446.92578125,19450.27734375
51.52512836456299,2,99.2,5441.58984375,20454.27734375
52.533146381378174,2,208.5,6332.4453125,21094.27734375
53.54056096076965,2,1837.4,7654.23828125,21094.27734375
54.547433614730835,2,1673.6,6756.0703125,22146.33984375
55.554808616638184,2,100.2,6740.68359375,22146.33984375
56.562580585479736,2,99.3,6742.2265625,22146.33984375
57.56941866874695,2,100.3,6744.18359375,22146.33984375
58.576114654541016,2,188.3,7563.3515625,22402.30859375
59.584890604019165,2,805.6,7894.99609375,22402.30859375
60.59162497520447,2,230.5,7985.9921875,22510.80859375
61.59817385673523,2,803.9,7892.27734375,22513.30859375
62.60580921173096,2,2518.5,12123.2890625,30268.30859375
63.61362934112549,2,1571.8,17548.37890625,30300.30859375
64.62323665618896,2,3187.3,18030.34375,36444.30859375
65.63109469413757,2,3018.4,18920.97265625,36444.30859375
66.64610862731934,2,2884.0,18663.89453125,36444.30859375
67.65512561798096,2,1657.1,19011.70703125,37697.30859375
