filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
apc000.json,44,19774810661,232684,34516,21402,30580,18481,6907,1211,3303,2816,2035,1120,886,0.5079936455124575,0.4920063544875425,0.0,0
apc003.json,43,18503311651,236876,34148,20906,30257,18008,6954,1838,3456,2793,2019,1098,879,0.4393847220619351,0.52206437432393,0.038550903614134886,13537700
apc010.json,42,18457256832,246829,34246,20943,30430,18058,7030,2077,3544,2723,2005,1093,880,0.41699698205727387,0.5274380703811837,0.05556494756154239,18201448
apc030.json,42,18054946589,270898,34499,20904,30643,17987,7040,2272,3808,2760,2035,1096,882,0.38651219501538897,0.5447747494303041,0.06871305555430685,22988887
apc100.json,40,16470777820,395595,36945,22101,32718,18880,7285,2741,4836,3146,2357,1081,864,0.28297568365839326,0.6067536045483491,0.11027071179325762,29849988
apc300.json,37,14881751997,678973,39314,21493,34100,17607,7842,3295,6810,4039,2946,1175,940,0.1808130568593294,0.6577919474785883,0.16139499566208232,34957614
apc500.json,35,14011282477,871395,41418,21977,35281,17317,8021,3464,8158,5144,3902,993,758,0.11268996421932605,0.6973718241738079,0.18993821160686603,38086154

