filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
apc000/metrics.json,12,5240109520,8260,708931,680800,679582,652268,7219,406,17274,17347,16732,12002,11800,0.9708169733063137,0.029183026693686356,0.0,0
apc003/metrics.json,6,2694448264,12418,290400,211419,272724,194169,3635,1723,73482,9341,9058,8335,8192,0.770551161712712,0.029808898939764537,0.1996399393475235,1179648
apc010/metrics.json,3,1146772404,9765,216012,112371,204385,100990,5242,1473,97391,5040,4903,6587,6478,0.07495425570076764,0.04107709937533516,0.8839686449238973,3932160
apc030/metrics.json,3,1094981129,11711,213001,108729,200646,96626,5248,1491,97996,5654,5510,6701,6593,0.000504736552405005,0.04301999619209876,0.9564752672554963,4552752
apc100/metrics.json,3,1094907306,14479,212540,107909,199939,95566,5375,1468,98231,5627,5480,6974,6863,0.0004040871748461965,0.04302289677113544,0.9565730160540183,4553442
apc300/metrics.json,3,1094907306,14479,278927,170981,262978,155326,7260,1492,99611,7543,7369,8406,8286,0.0004040871748461965,0.04302289677113544,0.9565730160540183,4553442
manual/metrics.json,8,2048960190,9144,180604,169076,162684,151658,1826,746,7100,8826,8484,9094,8934,0.84199403308075,0.1580059669192499,0.0,0

