filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
reth/apc000.json,44,19774810661,232684,1376325,1288481,1185174,1100273,7885,1796,73055,157341,155053,33810,33155,0.5079936455124575,0.4920063544875425,0.0,0
reth/apc003.json,43,18478340115,236720,1324936,1220421,1134141,1032554,8123,2291,89470,156729,154467,34066,33400,0.4399785043679504,0.5227698894966465,0.03725160613540314,13537700
reth/apc010.json,42,18430787244,246780,1307793,1197530,1118922,1011588,8340,2064,95133,155365,153088,33506,32854,0.41759585708991215,0.5281955566585563,0.05420858625153147,18201448
reth/apc030.json,42,18026421769,270844,1285659,1167119,1096105,980552,8705,2258,102977,155761,153437,33793,33130,0.38712380784304284,0.5456367952576556,0.06723939689930152,22988887
reth/apc100.json,39,15970390592,403062,1131352,998053,949284,819030,9200,3401,117532,149188,146784,32880,32239,0.2749200466142237,0.6165315837004169,0.10854836968535929,29092106

