filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
apc000/metrics.json,45,22933154332,37305,47471,21812,43805,19090,18207,5043,4504,2362,1681,1304,1041,0.9880086344853016,0.011991365514698355,0.0,0
apc003/metrics.json,40,21240087008,42000,45523,20386,42262,17937,18016,5721,4514,2047,1462,1214,987,0.9476917261411625,0.012471558704078168,0.03983671515475931,8421376
apc010/metrics.json,27,12090773828,188730,42581,18042,40060,16186,17451,6018,5167,1740,1222,781,634,0.8252346020147553,0.014800918993751605,0.15996447899149305,10514432
apc030/metrics.json,13,5453949084,186524,33688,10433,32059,9253,17031,7222,5112,1083,730,546,450,0.5083623549280645,0.018094243726900182,0.47354340134503536,13056000
apc100/metrics.json,13,4867613084,335777,37270,13073,35247,11652,17288,7758,5642,1424,925,599,496,0.11069335353935457,0.020288540254897548,0.8690181062057479,16304896
manual/metrics.json,2,454450264,7528,2947,1164,2492,784,390,220,1116,167,125,288,255,0.617560842697629,0.38243915730237094,0.0,0

