filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
apc000/metrics.json,17,7627127351,11618,15495,8381,13909,7197,4642,1284,1212,969,693,617,491,0.990954323059657,0.009045676940342988,0.0,0
apc003/metrics.json,2,666032771,27389,7690,1437,7156,1008,4368,2083,1550,224,157,310,272,0.3467038606122881,0.01218683277072563,0.6411093066169863,98304
apc010/metrics.json,2,491248725,29697,8006,1387,7456,948,4793,2041,1493,239,167,311,272,0.034553427085230605,0.016522852044043475,0.948923720870726,327680
apc030/metrics.json,2,481812125,30825,6902,1344,6383,925,3905,1785,1347,226,161,293,258,0.0036726473000238424,0.01684646271614688,0.9794808899838293,393234
apc100/metrics.json,2,481812125,30825,6885,1345,6367,927,3870,1746,1366,228,161,290,257,0.0036726473000238424,0.01684646271614688,0.9794808899838293,393234
apc300/metrics.json,2,481812125,30825,6875,1340,6362,925,3873,1790,1360,225,161,288,254,0.0036726473000238424,0.01684646271614688,0.9794808899838293,393234
manual/metrics.json,3,1308314474,4514,3280,1981,2802,1592,736,218,227,184,132,294,257,0.7772733820569198,0.22272661794308024,0.0,0

