elapsed_time,nproc,cpu,mem_real,mem_virtual
5.364418029785156e-05,2,0.0,13.9375,38.3515625
1.0014066696166992,7,27.9,201.7890625,620.16015625
2.003960371017456,3,1.0,417.8984375,1276.74609375
3.0059378147125244,4,190.5,608.6953125,2031.96875
4.0086681842803955,3,80.8,527.453125,1432.27734375
5.0109663009643555,3,99.8,671.4375,1592.27734375
6.012891054153442,3,97.8,792.875,1764.27734375
7.014838457107544,3,305.3,1109.328125,2107.28125
8.064177513122559,3,564.0,1316.11328125,2360.859375
9.066862344741821,3,668.3,1452.98828125,2603.875
10.069459676742554,3,675.0,1213.02734375,2184.52734375
11.07235312461853,3,655.3,1246.25390625,2228.515625
12.074872493743896,3,589.5,1164.8515625,2276.48046875
13.077444076538086,3,468.8,974.63671875,2344.43359375
14.080082178115845,3,231.3,769.7734375,2417.52734375
15.083150625228882,3,668.2,1336.01953125,2581.52734375
16.085817337036133,3,667.3,1327.703125,2581.52734375
17.088454246520996,3,668.9,1370.14453125,2581.52734375
18.091530799865723,3,663.4,1386.20703125,2581.52734375
19.093962907791138,3,669.2,1369.2734375,2593.52734375
20.09661865234375,3,669.4,1404.76953125,2593.52734375
21.099039793014526,3,599.4,1193.10546875,2625.48046875
22.101733922958374,3,489.7,1087.01171875,2625.45703125
23.104440689086914,3,323.9,894.35546875,2625.421875
24.10798144340515,3,125.5,778.15625,2625.3984375
25.164153814315796,3,92.8,791.10546875,2639.3984375
26.168102502822876,3,75.8,740.2890625,2639.38671875
27.172978162765503,3,1.0,407.08203125,1468.6875
28.177966356277466,3,51.8,504.59765625,1542.6875
29.181395769119263,3,51.8,570.05859375,1602.6875
30.18544101715088,3,49.8,611.58203125,1690.6875
31.189505338668823,3,52.8,655.61328125,1726.6875
32.19359350204468,3,50.8,690.64453125,1810.6875
33.19712495803833,3,59.8,768.21875,1870.6875
34.19995427131653,3,96.7,861.3515625,1974.6875
35.20296025276184,3,118.7,1080.67578125,2190.25
36.20550060272217,3,373.0,1463.72265625,2665.3125
37.20815896987915,3,536.4,1682.84375,2997.859375
38.211071491241455,3,647.2,1820.53515625,3122.40625
39.21398854255676,3,649.1,1947.50390625,3198.90625
40.266029357910156,3,692.3,1669.28515625,2740.140625
41.269858837127686,3,681.0,1693.67578125,2898.1328125
42.27281212806702,3,640.2,1648.48828125,2952.12109375
43.27566146850586,3,612.1,1604.734375,2992.109375
44.278822898864746,3,600.5,1456.03125,3066.0859375
45.281296491622925,3,488.9,1295.87890625,3114.0625
46.28359007835388,3,355.7,1040.64453125,3180.02734375
47.2872371673584,3,180.5,936.49609375,3200.015625
48.29007387161255,3,288.0,1129.49609375,3281.14453125
49.29361319541931,3,648.9,1726.67578125,3383.14453125
50.29681348800659,3,687.7,1783.25,3471.14453125
51.300203800201416,3,683.8,1776.25390625,3471.14453125
52.30342221260071,3,698.6,1805.0390625,3471.14453125
53.306822776794434,3,688.7,1865.78125,3507.14453125
54.31009244918823,3,661.8,1889.8046875,3535.14453125
55.364779472351074,3,674.8,1903.91015625,3559.14453125
56.36809968948364,3,680.8,1891.75390625,3559.14453125
57.37125897407532,3,685.0,1899.125,3575.14453125
