filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,total_proof_time_excluding_trace_ms,app_proof_time_ms,app_proof_time_excluding_trace_ms,app_execute_preflight_time_ms,app_execute_metered_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,leaf_proof_time_excluding_trace_ms,inner_recursion_proof_time_ms,inner_recursion_proof_time_excluding_trace_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
apc000/metrics.json,19,8398196010,13642,17566,9137,15984,7948,5665,1563,1448,987,704,595,485,0.9908061881494475,0.009193811850552415,0.0,0
apc003/metrics.json,4,916367478,11638,9320,2185,8791,1759,5272,2616,1472,223,158,306,268,0.2960296415058938,0.017906237829186687,0.6860641206649195,1179648
apc010/metrics.json,4,864850075,12511,9182,2011,8657,1586,5293,2278,1492,221,157,304,268,0.24101210027645542,0.018795273851366666,0.7401926258721779,1441792
apc030/metrics.json,3,837490551,18254,9205,1939,8706,1536,5249,2363,1675,208,146,291,257,0.054503412540591156,0.014740390784420921,0.9307561966749879,1556480
apc100/metrics.json,3,805310669,21340,9293,1994,8788,1589,5269,2291,1685,214,149,291,256,0.005391410007508543,0.015329410717145235,0.9792791792753462,1699857
apc300/metrics.json,3,805310669,21340,10415,2014,9906,1606,6318,2344,1735,214,150,295,258,0.005391410007508543,0.015329410717145235,0.9792791792753462,1699857
manual/metrics.json,2,1302512606,9654,2179,1625,1702,1234,175,51,64,175,123,302,268,0.18479778152719084,0.8152022184728092,0.0,0

