elapsed_time,nproc,cpu,mem_real,mem_virtual
5.364418029785156e-05,2,0.0,5.30078125,37.14453125
1.001051664352417,7,23.0,156.79296875,517.77734375
2.002855062484741,3,0.0,518.578125,1363.31640625
3.0045313835144043,3,0.0,592.84375,1504.84765625
4.006259441375732,3,99.8,797.08984375,1764.84765625
5.008041620254517,3,520.9,1296.6953125,2343.9140625
6.010138988494873,3,1282.5,1278.0859375,2191.9140625
7.012068748474121,3,838.3,1012.90234375,2338.8203125
8.014057397842407,3,279.6,834.16015625,2414.7734375
9.015506505966187,3,1149.5,1458.8671875,2585.9140625
10.017743349075317,3,1301.1,1480.73828125,2585.9140625
11.01994776725769,3,1066.1,1160.58203125,2615.84375
12.021699666976929,3,367.4,810.52734375,2627.7734375
13.023399829864502,3,0.0,526.87890625,1571.734375
14.025039434432983,3,99.8,750.01171875,1839.734375
15.026965618133545,3,100.9,896.51171875,2067.765625
16.028341054916382,3,329.3,1466.69921875,2666.359375
17.0304172039032,3,990.9,1821.8671875,3138.953125
18.032508611679077,3,1301.2,1682.90625,2878.51953125
19.034673929214478,3,1096.7,1603.6171875,3012.484375
20.03672981262207,3,737.6,1400.4296875,3164.4375
21.038573265075684,3,245.6,1135.38671875,3200.40234375
22.040270566940308,3,477.9,1691.625,3293.53125
23.04261016845703,3,1300.1,1996.5234375,3407.53125
24.04479956626892,3,1300.4,2109.5078125,3471.53125
25.046830415725708,3,1299.3,2096.91015625,3547.53125
26.04894757270813,3,1217.9,1906.44140625,3547.49609375
27.050688982009888,3,597.1,1378.16015625,3671.42578125
28.052116870880127,3,316.6,1167.953125,3671.40234375
29.053534269332886,2,18.0,95.2421875,4697.28515625
30.05509090423584,2,75.9,135.73828125,8394189.2265625
31.05681848526001,2,100.9,250.55078125,8443774.6171875
32.05840063095093,2,101.8,318.7421875,8445589.32421875
33.05992269515991,2,99.9,319.7421875,8445589.32421875
34.061211824417114,2,99.9,319.7421875,8445589.32421875
35.062737226486206,2,99.8,319.7421875,8445589.32421875
36.064385175704956,2,100.8,319.7421875,8445589.32421875
37.06601929664612,2,99.8,319.7421875,8445589.32421875
38.06759428977966,2,98.8,1414.16015625,8462659.44140625
39.06924915313721,2,100.8,3139.41015625,8462659.44140625
40.070823192596436,2,100.8,1630.54296875,8462671.6953125
41.07296919822693,2,98.8,506.51171875,8462714.6640625
42.074647188186646,2,100.8,2115.01171875,8462714.6640625
43.07615637779236,2,100.8,3795.01171875,8462714.6640625
44.077813148498535,2,99.9,391.30078125,8462714.6640625
45.07919979095459,2,99.8,1209.37890625,8462716.59765625
46.08079981803894,2,99.8,2923.12890625,8462716.59765625
47.082618951797485,2,99.8,1873.53515625,8462716.59765625
48.084126234054565,2,99.8,383.07421875,8462716.85546875
49.08571219444275,2,100.8,2077.32421875,8462716.85546875
50.087364196777344,2,99.9,3834.82421875,8462716.85546875
51.08872032165527,2,100.8,389.12890625,8462716.85546875
52.09032917022705,2,99.8,1268.453125,8462717.2421875
53.092092990875244,2,99.9,2994.953125,8462717.2421875
54.09352159500122,2,100.8,1670.1328125,8462717.2421875
55.09575057029724,2,99.9,473.15234375,8462717.2421875
56.09722948074341,2,98.8,2149.15234375,8462717.2421875
57.098886013031006,2,100.8,3884.15234375,8462717.2421875
58.100669145584106,2,100.8,398.703125,8462717.2421875
59.10219430923462,2,101.8,424.14453125,8463019.0859375
60.10364747047424,2,168.7,441.6875,8462023.88671875
61.10532307624817,2,100.9,1.5234375,2.734375
