elapsed_time,nproc,cpu,mem_real,mem_virtual
4.982948303222656e-05,2,0.0,7.8515625,37.24609375
1.000976800918579,7,22.0,165.63671875,524.33203125
2.002782106399536,3,1.0,521.8125,1362.7421875
3.004434823989868,3,0.0,595.28125,1504.2734375
4.006115913391113,3,100.8,793.8515625,1764.2734375
5.007627487182617,3,577.8,1269.33203125,2318.83984375
6.009675979614258,3,1285.6,1228.91015625,2198.51171875
7.011526107788086,3,919.1,1057.30859375,2320.44140625
8.013588905334473,3,423.2,1348.78125,2447.5234375
9.015559196472168,3,1300.5,1466.55859375,2543.5234375
10.017430305480957,3,1285.5,1455.62109375,2579.51171875
11.019395112991333,3,818.7,1032.06640625,2627.4296875
12.020972967147827,3,250.7,565.27734375,2640.96875
13.022252082824707,3,0.0,639.7734375,1706.68359375
14.023670434951782,3,100.8,814.2890625,1974.68359375
15.025420427322388,3,119.8,1087.60546875,2193.24609375
16.026768684387207,3,599.0,1615.54296875,2940.83984375
17.028536081314087,3,1210.6,1997.8046875,3384.90234375
18.0305016040802,3,1249.6,1674.50390625,2938.1171875
19.032453298568726,3,968.2,1582.8125,3084.08203125
20.034358501434326,3,516.2,1156.7109375,3200.01171875
21.035860061645508,3,200.7,1142.5546875,3244.01171875
22.037574291229248,3,906.1,1944.08203125,3427.140625
23.03968858718872,3,1299.3,2027.8828125,3451.140625
24.04173469543457,3,1299.3,2113.97265625,3547.140625
25.043829202651978,3,1300.3,2086.796875,3563.140625
26.045867681503296,3,1027.5,1586.22265625,3607.05859375
27.047261714935303,3,423.4,1223.95703125,3687.0234375
28.04866075515747,3,247.7,1005.84375,3687.0
29.049986362457275,3,19.0,127.91015625,8393750.76953125
30.051433801651,9,21.0,1154.81640625,8397817.5
31.05362057685852,7,341.29999999999995,1233.87890625,8397330.7109375
32.05570840835571,5,101.8,793.7109375,8396110.953125
33.05795502662659,4,98.8,759.140625,8395705.73828125
34.05972623825073,4,100.8,900.265625,8395945.73828125
35.0613431930542,4,2.0,356.12109375,8395205.625
36.062903881073,4,2.0,300.07421875,8395154.01171875
37.06480407714844,5,174.6,581.8046875,8395812.2890625
38.06687092781067,5,6.0,483.6953125,8395643.84765625
39.06880307197571,5,1.0,300.83203125,8395252.58203125
40.070810079574585,2,82.9,136.828125,8395205.26953125
41.072460889816284,2,248.6,287.16015625,8445163.71484375
42.0742712020874,2,165.7,278.0703125,8444227.6328125
