elapsed_time,nproc,cpu,mem_real,mem_virtual
6.270408630371094e-05,2,0.0,14.41796875,3198.98046875
1.0078821182250977,4,8.9,294.5390625,4328.265625
2.0187618732452393,4,102.1,414.89453125,4463.21875
3.028007745742798,4,100.0,525.26953125,4623.21875
4.038433790206909,4,99.0,528.91015625,4623.21875
5.0486063957214355,4,99.1,528.15625,4623.21875
6.058143854141235,4,100.0,532.62890625,4623.21875
7.067678689956665,4,100.1,533.14453125,4623.21875
8.076995372772217,4,99.0,528.66015625,4623.21875
9.086612224578857,4,100.1,524.4765625,4623.21875
10.09577202796936,4,100.0,535.8203125,4623.21875
11.105973482131958,4,100.1,592.75,4671.21875
12.115134954452515,4,99.0,639.5859375,4727.21875
13.125687599182129,4,99.1,682.61328125,4791.21875
14.13505244255066,4,100.9,732.45703125,4877.21875
15.145547866821289,4,99.1,787.0859375,4877.21875
16.15485978126526,4,99.9,822.94921875,4973.21875
17.16543197631836,4,100.1,863.19921875,4973.21875
18.1744441986084,2,2.0,28.14453125,3548.40234375
19.185049533843994,2,0.0,66.13671875,3675.91796875
20.194374084472656,2,101.0,304.87890625,4027.91796875
21.204280138015747,2,100.0,282.484375,4027.91796875
22.213801860809326,2,99.1,289.4453125,4027.91796875
23.22258448600769,2,100.1,296.28515625,4027.91796875
24.232056379318237,2,100.0,299.01953125,4027.91796875
25.241759061813354,2,100.2,305.78515625,4139.91796875
26.2501003742218,2,100.1,330.5234375,4267.91796875
27.259488821029663,2,100.1,348.55078125,4267.91796875
28.26852035522461,2,99.1,366.41796875,4295.91796875
29.277125597000122,2,101.0,383.97265625,4327.90234375
30.286768436431885,2,99.2,422.3828125,4367.90234375
31.295250415802002,2,100.1,319.80859375,4415.90234375
32.30450701713562,2,96.1,682.21484375,4722.203125
33.3142774105072,2,1082.2,1394.98046875,10013.140625
34.32426452636719,2,1462.5,1311.36328125,10781.15234375
35.33420467376709,2,1217.3,1573.7421875,10781.15234375
36.345478534698486,2,1679.1,1513.12890625,10893.15234375
37.35574698448181,2,839.9,2517.6015625,12135.18359375
38.37274622917175,2,910.6,3413.609375,13415.18359375
39.39250636100769,2,1835.4,2522.1875,13415.18359375
40.39884042739868,2,518.3,2823.359375,14439.24609375
41.40799069404602,2,100.3,2811.58203125,14439.24609375
42.41523551940918,2,100.2,3001.13671875,14439.20703125
43.42278528213501,2,1063.6,3928.56640625,17255.19921875
44.43257713317871,2,151.9,4020.52734375,17267.69921875
45.439544677734375,2,213.4,4102.171875,17373.19921875
46.44725060462952,2,307.3,4040.8359375,17373.19921875
47.45675754547119,2,1300.6,4293.8515625,17373.19921875
48.4693546295166,2,2432.2,7904.21875,25128.19921875
49.47708606719971,2,99.1,9286.77734375,25128.19921875
50.485904932022095,2,2777.2,14889.4921875,30268.19921875
51.494760274887085,2,3435.8,13521.4140625,30268.19921875
52.52074432373047,2,2775.2,14413.5078125,30268.19921875
53.53914713859558,2,2670.8,13651.3203125,30268.19921875
54.54634141921997,2,1313.7,15012.0,31643.19921875
55.55337691307068,2,1755.4,16472.62890625,37787.19921875
56.560577630996704,2,100.2,18680.80859375,37787.19921875
57.56863737106323,2,770.2,18731.8359375,37787.19921875
58.575443506240845,2,1216.5,18775.78515625,37793.19921875
59.58196258544922,2,1055.6,19419.33984375,37800.19921875
60.588947057724,2,840.6,19688.78125,44974.19921875
61.59653687477112,2,1480.8,22256.59375,45009.19921875
62.60474467277527,2,1232.6,19064.18359375,45022.19921875
63.623170614242554,2,2659.4,14623.61328125,45022.19921875
64.6436927318573,2,4178.2,16329.86328125,45999.19921875
65.6493284702301,2,2024.7,15765.6875,46025.19921875
66.65843367576599,2,2340.5,14774.0859375,46025.19921875
67.66585326194763,2,3805.8,13346.92578125,46025.19921875
68.67475461959839,2,2492.6,14810.49609375,46025.19921875
69.69438600540161,2,1793.7,12985.15625,46025.19921875
70.70280647277832,2,1685.4,12739.9375,46025.19921875
71.71174359321594,2,1204.7,13007.43359375,46025.19921875
72.72612929344177,2,1724.4,6866.41796875,46025.19921875
73.7339859008789,2,862.8,4728.3046875,46345.19921875
74.74108624458313,2,522.1,4463.609375,46345.19921875
75.74864912033081,2,1387.9,4154.66796875,46345.19921875
76.7559323310852,2,1956.3,7228.45703125,46345.19921875
77.76349067687988,2,1418.8,11626.15234375,46345.19921875
78.77175426483154,2,3232.5,12337.6328125,46345.19921875
79.79074549674988,2,2769.9,13228.33984375,46345.19921875
80.80897426605225,2,2683.5,12584.984375,46345.19921875
81.81958174705505,2,1319.4,14082.03515625,46345.19921875
82.83062434196472,2,2575.3,14886.4921875,46345.19921875
83.8386218547821,2,99.2,17604.296875,46345.19921875
84.84633207321167,2,483.4,17557.32421875,46345.19921875
85.85382890701294,2,1340.5,18316.45703125,46345.19921875
86.86164474487305,2,1245.5,19017.30859375,46345.19921875
87.86929082870483,2,870.4,18087.05859375,46345.19921875
88.8768298625946,2,1487.1,20824.56640625,46345.19921875
89.88574600219727,2,1032.9,18489.32421875,46345.19921875
90.90435290336609,2,2045.7,13710.5546875,46345.19921875
91.93075180053711,2,4383.9,14908.33203125,46391.19921875
92.94275164604187,2,2569.0,14587.11328125,46391.19921875
93.95475888252258,2,2454.3,12039.84765625,46391.19921875
94.97374963760376,2,3664.1,12477.71484375,46391.19921875
95.98479461669922,2,2530.1,13618.5859375,46391.19921875
96.99494051933289,2,1440.2,12285.7890625,46391.19921875
98.00233221054077,2,1525.3,11706.02734375,46391.19921875
99.00932931900024,2,1568.4,11305.37890625,46391.19921875
100.01806354522705,2,877.3,4094.54296875,46391.19921875
101.02559804916382,2,1257.8,4851.6484375,46391.19921875
102.03214979171753,2,1058.3,4337.07421875,46391.19921875
103.04226231575012,2,1338.2,4080.44140625,46391.19921875
104.05031442642212,2,1367.7,7472.7265625,46391.19921875
105.05874872207642,2,2322.2,10765.51953125,46391.19921875
106.07774496078491,2,2763.0,11620.140625,46391.19921875
107.0960385799408,2,2963.5,11058.48828125,46391.19921875
108.10227370262146,2,1232.7,12668.51171875,46391.19921875
109.10980534553528,2,2909.5,13181.6640625,46391.19921875
110.11754322052002,2,100.2,16230.40625,46391.19921875
111.12702107429504,2,463.3,16220.4296875,46391.19921875
112.1339464187622,2,1356.5,16944.2265625,46391.19921875
113.14159750938416,2,1219.8,17639.3984375,46391.19921875
114.14917874336243,2,881.3,16686.51953125,46391.19921875
115.15667843818665,2,1476.7,19410.26953125,46391.19921875
116.16500115394592,2,806.1,17431.91015625,46391.19921875
117.17276453971863,2,1937.1,12438.06640625,46391.19921875
118.1997377872467,2,4354.4,13279.28515625,46391.19921875
119.20974469184875,2,2395.9,13100.74609375,46391.19921875
120.21974682807922,2,2652.1,10676.09375,46391.19921875
121.2389931678772,2,3170.5,10736.6484375,46391.19921875
122.24574661254883,2,2424.2,10443.69921875,46391.19921875
123.25274586677551,2,1325.5,11454.30078125,46391.19921875
124.27119302749634,2,1115.3,10484.95703125,46391.19921875
125.27808356285095,2,1787.2,7931.546875,46391.19921875
126.28526282310486,2,964.9,4648.234375,46391.19921875
127.29265809059143,2,766.9,4425.98828125,46391.19921875
128.29937529563904,2,1535.2,4201.2109375,46391.19921875
129.30701756477356,2,1758.5,6460.78125,46391.19921875
130.31407475471497,2,1508.1,13405.43359375,46391.19921875
131.32064414024353,2,2580.9,11040.5390625,46391.19921875
132.32804203033447,2,3210.2,11829.34375,46391.19921875
133.33671307563782,2,2149.2,10915.953125,46391.19921875
134.3445339202881,2,2207.7,12818.23828125,46391.19921875
135.35470938682556,2,852.3,14771.02734375,46391.19921875
136.36255550384521,2,100.2,16102.6875,46391.19921875
137.37027430534363,2,1115.2,16543.89453125,46391.19921875
138.37725138664246,2,1157.9,16391.75,46391.19921875
